button_pressed,time,av,ax,ay,az
0,2021-04-13 15:34:23 100351,1042.361261751414,577,858,-132
0,2021-04-13 15:34:23 100401,829.0247282198524,331,760,-11
0,2021-04-13 15:34:23 100451,1010.8481587261264,565,830,117
0,2021-04-13 15:34:23 100501,1028.5956445562076,452,908,171
0,2021-04-13 15:34:23 100551,926.188965600433,507,756,171
0,2021-04-13 15:34:23 100602,917.8256915122828,522,744,128
0,2021-04-13 15:34:23 100651,998.565471063365,643,760,78
0,2021-04-13 15:34:24 100701,1027.7572670626075,600,834,27
0,2021-04-13 15:34:24 100751,968.8849260877166,585,772,23
0,2021-04-13 15:34:24 100801,1014.767953770713,663,768,19
0,2021-04-13 15:34:24 100851,1051.8089180074487,651,826,15
0,2021-04-13 15:34:24 100901,1017.6256679152704,663,772,3
0,2021-04-13 15:34:24 100951,1015.4319278021545,698,737,27
0,2021-04-13 15:34:24 101001,966.9881074759917,581,772,39
0,2021-04-13 15:34:24 101052,956.4873234915349,592,748,70
0,2021-04-13 15:34:24 101101,862.2441649556116,534,670,97
0,2021-04-13 15:34:24 101151,670.7503261273899,163,596,261
0,2021-04-13 15:34:24 101201,1271.427937399521,-538,1138,-179
0,2021-04-13 15:34:24 101251,1677.6251071082597,-627,1536,-249
0,2021-04-13 15:34:24 101301,1865.5682780321924,-35,1532,-1064
0,2021-04-13 15:34:24 101351,1534.2874567694282,-175,1353,-702
0,2021-04-13 15:34:24 101402,1422.9033698744267,670,1255,27
0,2021-04-13 15:34:24 101451,1244.0711394450077,514,1131,-66
0,2021-04-13 15:34:24 101501,800.2755775356386,179,624,-468
0,2021-04-13 15:34:24 101551,1193.3708560208768,-15,822,-865
0,2021-04-13 15:34:24 101601,1366.9926846914727,230,1088,-795
0,2021-04-13 15:34:25 101651,1215.3822443988558,440,975,-577
0,2021-04-13 15:34:25 101701,869.0696174645619,468,647,-343
0,2021-04-13 15:34:25 101751,626.6625886392134,436,413,-179
0,2021-04-13 15:34:25 101801,242.21684499637922,237,0,50
0,2021-04-13 15:34:25 101851,2164.2259586281652,803,1989,-288
0,2021-04-13 15:34:25 101901,2066.6910751246787,690,1934,-234
0,2021-04-13 15:34:25 101951,1702.8549556553546,327,1669,-85
0,2021-04-13 15:34:25 102001,1201.5777128425777,390,1092,-315
0,2021-04-13 15:34:25 102052,1827.0112205457306,-15,1727,-596
0,2021-04-13 15:34:25 102101,1416.3873057889216,-156,1244,-659
0,2021-04-13 15:34:25 102151,1012.4376524013713,-23,826,-585
0,2021-04-13 15:34:25 102202,888.3383364461988,588,651,-140
0,2021-04-13 15:34:25 102251,1003.4560279354547,54,978,-218
0,2021-04-13 15:34:25 102301,1182.4779067703548,370,1123,15
0,2021-04-13 15:34:25 102351,1030.002912617241,475,900,-159
0,2021-04-13 15:34:25 102401,871.1429274235084,280,807,-171
0,2021-04-13 15:34:25 102451,708.3509017429144,327,616,-124
0,2021-04-13 15:34:25 102501,1062.882872192416,234,990,-308
0,2021-04-13 15:34:26 102551,904.024889037907,588,581,-366
0,2021-04-13 15:34:26 102601,1202.4832639167998,1189,167,66
0,2021-04-13 15:34:26 102652,791.7606961702506,304,495,-538
0,2021-04-13 15:34:26 102701,1257.2084154984009,534,1099,-296
0,2021-04-13 15:34:26 102751,1000.280460670906,756,655,0
0,2021-04-13 15:34:26 102801,632.5108694718218,569,265,-78
0,2021-04-13 15:34:26 102851,1436.4839017545585,35,1290,-631
0,2021-04-13 15:34:26 102901,1361.0025716360715,978,838,-440
0,2021-04-13 15:34:26 102951,1197.8205207793028,1127,401,62
0,2021-04-13 15:34:26 103002,506.13930888639743,397,222,-222
0,2021-04-13 15:34:26 103053,1682.0359686998372,35,1622,-444
0,2021-04-13 15:34:26 103101,1152.5246201274833,542,982,-265
0,2021-04-13 15:34:26 103151,689.4040905013546,565,358,-167
0,2021-04-13 15:34:26 103201,1619.2263584811112,105,1450,-713
0,2021-04-13 15:34:26 103251,988.795732191437,386,764,-495
0,2021-04-13 15:34:26 103301,1291.2803723436673,1220,421,-42
0,2021-04-13 15:34:26 103351,2212.547400622188,-206,1989,-947
0,2021-04-13 15:34:26 103401,1236.3874797166138,327,1173,-214
0,2021-04-13 15:34:26 103451,1403.6249499064913,1053,873,-315
0,2021-04-13 15:34:26 103501,656.2331902609011,639,120,-89
0,2021-04-13 15:34:26 103551,1083.4232783173898,343,994,-261
0,2021-04-13 15:34:26 103601,1206.6449353475944,982,588,-382
0,2021-04-13 15:34:26 103651,882.4109020178752,858,206,-7
0,2021-04-13 15:34:26 103701,1651.959745272263,-23,1439,-811
0,2021-04-13 15:34:26 103751,1583.9826387937464,1376,725,-300
0,2021-04-13 15:34:26 103802,447.2706115988396,409,27,179
0,2021-04-13 15:34:26 103851,1336.9588624935325,253,1185,-565
0,2021-04-13 15:34:26 103901,1434.704499191384,495,1154,-694
0,2021-04-13 15:34:27 103951,1621.3707164001698,1361,881,19
0,2021-04-13 15:34:27 104001,1126.6769723394546,284,1084,-117
0,2021-04-13 15:34:27 104052,1892.686450524756,1875,109,-234
0,2021-04-13 15:34:27 104101,1021.1082214927075,167,-842,553
0,2021-04-13 15:34:27 104151,388.60519811242875,-265,-230,-167
0,2021-04-13 15:34:27 104201,2119.109718726239,-429,1989,-592
0,2021-04-13 15:34:27 104251,2007.3477526328118,393,1914,-460
0,2021-04-13 15:34:27 104301,2464.968153952501,1528,1930,-128
0,2021-04-13 15:34:27 104351,834.5453852247941,744,343,-159
0,2021-04-13 15:34:27 104401,748.7202414787515,-409,-585,226
0,2021-04-13 15:34:27 104451,584.4424693671739,124,-249,-514
0,2021-04-13 15:34:27 104501,260.22105987025725,-15,241,-97
0,2021-04-13 15:34:27 104551,2143.4763819552572,-327,1989,-729
0,2021-04-13 15:34:27 104602,2247.0449483710822,1041,1989,-97
0,2021-04-13 15:34:27 104651,1397.8365426615517,1197,713,-113
0,2021-04-13 15:34:27 104701,916.5576904919842,877,-257,-70
0,2021-04-13 15:34:27 104751,562.9964475909239,-206,-452,265
0,2021-04-13 15:34:27 104801,536.8891878218446,-85,-468,-249
0,2021-04-13 15:34:28 104851,2381.268779453508,432,1989,-1236
0,2021-04-13 15:34:28 104901,1603.5186310111897,-312,1478,-538
0,2021-04-13 15:34:28 104951,2316.1316888294587,1084,1989,483
0,2021-04-13 15:34:28 105001,1643.549208268496,1037,1259,-202
0,2021-04-13 15:34:28 105052,194.01288616996553,70,-175,46
0,2021-04-13 15:34:28 105101,428.8939262801468,-175,-390,-35
0,2021-04-13 15:34:28 105151,603.9668865095172,358,-296,-386
0,2021-04-13 15:34:28 105201,2257.0888329881923,900,1989,-573
0,2021-04-13 15:34:28 105251,1865.3005119819165,549,1716,483
0,2021-04-13 15:34:28 105301,1542.0314523381162,744,1326,-257
0,2021-04-13 15:34:28 105351,690.0188403224944,666,23,-179
0,2021-04-13 15:34:28 105402,393.82991252569934,382,93,-23
0,2021-04-13 15:34:28 105451,590.016948909097,74,-460,-362
0,2021-04-13 15:34:28 105501,1167.712721520152,456,881,-616
0,2021-04-13 15:34:28 105551,1824.9572597734996,-89,1692,-678
0,2021-04-13 15:34:28 105601,2345.1236641166706,1470,1384,1193
0,2021-04-13 15:34:28 105652,1889.8640162720703,865,1680,-31
0,2021-04-13 15:34:28 105701,105.61723344227494,-97,-39,15
0,2021-04-13 15:34:29 105751,483.1407662369219,-354,-253,210
0,2021-04-13 15:34:29 105801,654.2063894521361,471,-288,-351
0,2021-04-13 15:34:29 105851,463.72944698390677,230,273,-296
0,2021-04-13 15:34:29 105901,2456.1199074963747,1380,1930,635
0,2021-04-13 15:34:29 105951,2166.570331191674,791,1989,-335
0,2021-04-13 15:34:29 106001,921.512886507834,819,405,-120
0,2021-04-13 15:34:29 106052,245.88005205790893,222,42,-97
0,2021-04-13 15:34:29 106101,433.7015102579192,11,-370,-226
0,2021-04-13 15:34:29 106151,407.40152184300933,156,42,-374
0,2021-04-13 15:34:29 106202,2294.4607209538367,573,1989,-990
0,2021-04-13 15:34:29 106251,2199.916362046521,1396,1696,-120
0,2021-04-13 15:34:29 106301,1358.603326950144,1267,483,-85
0,2021-04-13 15:34:29 106351,579.6593827412785,495,-58,-296
0,2021-04-13 15:34:29 106401,434.60901969471365,-234,-148,335
0,2021-04-13 15:34:29 106451,557.1732226157319,-101,-471,-280
0,2021-04-13 15:34:29 106501,489.63455760393384,366,-81,-315
0,2021-04-13 15:34:29 106551,2493.2400606439805,1989,1470,-315
0,2021-04-13 15:34:29 106601,1982.2991701557057,787,1770,-421
0,2021-04-13 15:34:30 106652,1407.8760598859546,1287,561,-105
0,2021-04-13 15:34:30 106701,623.1388288335112,553,-218,-187
0,2021-04-13 15:34:30 106751,589.7440122629479,-42,-475,-347
0,2021-04-13 15:34:30 106801,810.122213002458,331,-409,-616
0,2021-04-13 15:34:30 106851,2718.2407913943166,1294,1989,-1326
0,2021-04-13 15:34:30 106901,1780.2148746710325,1146,1357,-120
0,2021-04-13 15:34:30 106951,2006.6614064161397,1583,1201,-280
0,2021-04-13 15:34:30 107002,938.2936640519321,725,-319,-503
0,2021-04-13 15:34:30 107053,239.02301144450507,-42,-78,222
0,2021-04-13 15:34:30 107101,398.4607885350828,-109,-343,-171
0,2021-04-13 15:34:30 107151,2545.1846691350315,620,1989,-1462
0,2021-04-13 15:34:30 107201,1696.1653810875873,109,1614,-510
0,2021-04-13 15:34:30 107251,2547.151546335632,1794,1696,627
0,2021-04-13 15:34:30 107301,2853.3634538908636,1989,-479,1989
0,2021-04-13 15:34:30 107351,1305.2532321354352,1170,-105,-569
0,2021-04-13 15:34:30 107401,324.4333521695943,120,-269,136
0,2021-04-13 15:34:30 107451,648.2815746263348,-202,-3,-616
0,2021-04-13 15:34:30 107501,1218.1420278440442,78,1119,475
0,2021-04-13 15:34:30 107551,2105.9147656066234,440,1989,-534
0,2021-04-13 15:34:30 107601,1609.308547171735,1193,1041,-288
0,2021-04-13 15:34:30 107651,1803.7236484561597,1677,-39,-663
0,2021-04-13 15:34:30 107701,138.6542462386205,-78,105,46
0,2021-04-13 15:34:30 107751,429.5264834675506,-323,-280,42
0,2021-04-13 15:34:30 107802,2576.7603691457225,23,1989,-1638
0,2021-04-13 15:34:30 107851,1377.1103804706433,526,1251,-234
0,2021-04-13 15:34:30 107901,1972.1533916001565,698,1501,1072
0,2021-04-13 15:34:30 107951,1541.0755984052178,1103,1076,-23
0,2021-04-13 15:34:31 108001,238.22888154042113,-62,-3,230
0,2021-04-13 15:34:31 108052,219.00228309312212,179,120,39
0,2021-04-13 15:34:31 108101,714.7908785092322,659,273,-46
0,2021-04-13 15:34:31 108151,184.7971861257633,-171,-3,70
0,2021-04-13 15:34:31 108201,2226.7467300975204,-978,1989,214
0,2021-04-13 15:34:31 108251,1870.9906466896086,475,1809,50
0,2021-04-13 15:34:31 108301,1211.045003292611,1014,655,-97
0,2021-04-13 15:34:31 108351,789.502374917264,780,117,35
0,2021-04-13 15:34:31 108401,708.6846971679296,-417,-347,456
0,2021-04-13 15:34:31 108451,1319.6586679895677,807,959,413
0,2021-04-13 15:34:31 108501,2124.2817609723998,-744,1989,54
0,2021-04-13 15:34:31 108551,963.0399784017276,19,702,-659
0,2021-04-13 15:34:31 108602,2235.3230191630023,1251,1852,-42
0,2021-04-13 15:34:31 108652,582.8593312283848,510,280,-35
0,2021-04-13 15:34:31 108701,705.2800862068913,-206,78,670
0,2021-04-13 15:34:31 108751,544.8889795178463,152,-74,-518
0,2021-04-13 15:34:31 108801,1082.983379373848,924,561,66
0,2021-04-13 15:34:31 108851,1127.834651001644,241,819,-737
0,2021-04-13 15:34:31 108901,1837.0936285339405,1076,1376,569
0,2021-04-13 15:34:31 108951,988.4315858975774,764,585,-226
0,2021-04-13 15:34:32 109001,1375.612227337341,1318,273,-284
0,2021-04-13 15:34:32 109052,543.0607700801081,-347,-85,409
0,2021-04-13 15:34:32 109101,1154.0745209907375,-284,1084,-276
0,2021-04-13 15:34:32 109151,2004.7072105422278,-183,1989,-171
0,2021-04-13 15:34:32 109201,713.623850498286,175,503,-475
0,2021-04-13 15:34:32 109251,1810.1414309384777,780,1626,-156
0,2021-04-13 15:34:32 109301,635.2157113925946,557,171,-253
0,2021-04-13 15:34:32 109351,293.18253699700466,-128,-136,226
0,2021-04-13 15:34:32 109402,476.122883297999,39,-276,-386
0,2021-04-13 15:34:32 109451,882.2074585946324,733,475,-124
0,2021-04-13 15:34:32 109501,835.6620130172246,167,799,-179
0,2021-04-13 15:34:32 109551,2384.978196965331,780,1989,-1060
0,2021-04-13 15:34:32 109601,1097.2442754464478,1076,140,163
0,2021-04-13 15:34:32 109651,681.5944542027906,569,191,-323
0,2021-04-13 15:34:32 109701,499.34657303319904,-85,-429,-241
0,2021-04-13 15:34:32 109751,636.1839356664077,573,120,-249
0,2021-04-13 15:34:32 109801,2052.8687244926305,335,1989,-382
0,2021-04-13 15:34:32 109851,1974.4763862857412,1630,1064,-331
0,2021-04-13 15:34:32 109901,1918.4730907677595,167,1911,27
0,2021-04-13 15:34:32 109951,1551.882405338755,1439,-323,-483
0,2021-04-13 15:34:33 110001,179.655225362359,120,-124,50
0,2021-04-13 15:34:33 110052,574.4118731363411,-210,-432,-315
0,2021-04-13 15:34:33 110101,1185.2417474928902,1181,-89,-46
0,2021-04-13 15:34:33 110151,853.0093786119822,300,760,-245
0,2021-04-13 15:34:33 110202,1996.1204873453908,932,1692,503
0,2021-04-13 15:34:33 110251,1186.3616649234752,546,1053,-23
0,2021-04-13 15:34:33 110301,880.4680573422297,772,-226,-358
0,2021-04-13 15:34:33 110351,551.4707607842868,-156,-370,-378
0,2021-04-13 15:34:33 110401,670.7615075419877,518,-66,-421
0,2021-04-13 15:34:33 110451,2219.8914387870414,70,1953,-1053
0,2021-04-13 15:34:33 110501,1845.4370756002493,549,1634,-659
0,2021-04-13 15:34:33 110551,1580.126893638609,616,1423,-304
0,2021-04-13 15:34:33 110601,1024.4574173678475,854,74,-561
0,2021-04-13 15:34:33 110651,169.1685549976709,117,-120,23
0,2021-04-13 15:34:33 110701,541.7130236573605,-323,-432,-50
0,2021-04-13 15:34:33 110751,719.0236435611836,425,-327,-479
0,2021-04-13 15:34:33 110801,2321.032528854346,-1318,1758,-748
0,2021-04-13 15:34:33 110851,2187.3296505099547,1989,413,811
0,2021-04-13 15:34:34 110901,1951.8488671001144,967,1688,-159
0,2021-04-13 15:34:34 110951,865.8689277252072,858,101,-58
0,2021-04-13 15:34:34 111002,483.92664733407685,-370,-241,198
0,2021-04-13 15:34:34 111053,478.5530273647843,319,226,-276
0,2021-04-13 15:34:34 111101,793.0233287867388,327,721,46
0,2021-04-13 15:34:34 111151,2515.427200298192,-1033,1989,-1142
0,2021-04-13 15:34:34 111201,2208.2585899300834,826,1973,-549
0,2021-04-13 15:34:34 111251,997.3670337443483,924,319,-198
0,2021-04-13 15:34:34 111301,391.2173309044475,335,175,101
0,2021-04-13 15:34:34 111351,390.47150984418823,-292,-152,210
0,2021-04-13 15:34:34 111401,1251.1710514553956,924,838,-97
0,2021-04-13 15:34:34 111451,2663.9784158284765,-1766,1989,-148
0,2021-04-13 15:34:34 111501,1428.4659603924765,495,1337,-89
0,2021-04-13 15:34:34 111551,2211.9217888524,939,1989,234
0,2021-04-13 15:34:34 111601,1348.539209663553,663,1158,195
0,2021-04-13 15:34:34 111651,336.5605443304369,-214,-74,249
0,2021-04-13 15:34:34 111701,492.88335334032126,-163,-214,-413
0,2021-04-13 15:34:34 111751,764.4939502703733,709,269,-97
0,2021-04-13 15:34:34 111802,2415.567428162584,-682,1989,-1189
0,2021-04-13 15:34:35 111851,2031.2382922739519,1201,1482,698
0,2021-04-13 15:34:35 111901,1043.0891620566288,815,651,3
0,2021-04-13 15:34:35 111951,1176.3847159836785,943,-226,-666
0,2021-04-13 15:34:35 112001,206.43158673032573,7,78,191
0,2021-04-13 15:34:35 112052,433.1258477625181,390,-23,-187
0,2021-04-13 15:34:35 112101,2346.930548610248,331,1989,-1201
0,2021-04-13 15:34:35 112151,1927.4947470745542,54,1872,-456
0,2021-04-13 15:34:35 112201,1802.0824065508214,624,1645,390
0,2021-04-13 15:34:35 112251,1414.0399570026302,1103,-284,-838
0,2021-04-13 15:34:35 112301,261.45171638373307,128,113,198
0,2021-04-13 15:34:35 112351,300.24323472811176,-269,-132,-19
0,2021-04-13 15:34:35 112401,537.4188310805642,503,89,-167
0,2021-04-13 15:34:35 112451,2169.942395548785,-85,1969,-908
0,2021-04-13 15:34:35 112501,2626.656810472202,1989,1314,1103
0,2021-04-13 15:34:35 112551,1462.1306371183116,296,1423,-159
0,2021-04-13 15:34:35 112602,1015.3472312465327,807,15,-616
0,2021-04-13 15:34:35 112651,83.51047838445186,78,-19,23
0,2021-04-13 15:34:35 112701,775.1167653973174,659,50,-405
0,2021-04-13 15:34:35 112751,2304.764413123389,1357,1821,-393
0,2021-04-13 15:34:36 112801,1476.1182201978268,-405,1236,-698
0,2021-04-13 15:34:36 112851,2292.3483592159373,1989,916,678
0,2021-04-13 15:34:36 112901,998.5133950027912,850,265,-452
0,2021-04-13 15:34:36 112951,361.4360247678695,210,206,210
0,2021-04-13 15:34:36 113001,532.9324535060705,-432,7,312
0,2021-04-13 15:34:36 113052,1280.048827193713,1220,323,-214
0,2021-04-13 15:34:36 113101,2242.6870044658485,-780,1989,-682
0,2021-04-13 15:34:36 113151,2376.5796851778396,1989,1259,327
0,2021-04-13 15:34:36 113201,1993.9541118089955,124,1989,-66
0,2021-04-13 15:34:36 113251,1634.9752291701548,1548,522,66
0,2021-04-13 15:34:36 113301,440.7516307400348,358,7,-257
0,2021-04-13 15:34:36 113351,788.1985790395718,674,-234,-335
0,2021-04-13 15:34:36 113402,809.3015507213612,659,452,128
0,2021-04-13 15:34:36 113451,2385.21298839328,-1232,1989,-464
0,2021-04-13 15:34:36 113501,1237.0189974288996,440,1154,-70
0,2021-04-13 15:34:36 113551,1367.6454218839033,1197,659,58
0,2021-04-13 15:34:36 113601,737.393382123816,620,-70,-393
0,2021-04-13 15:34:36 113651,317.5704646216332,-191,-191,167
0,2021-04-13 15:34:36 113701,771.9740928295457,448,-362,-514
0,2021-04-13 15:34:37 113751,2331.9800599490554,-663,1989,-1021
0,2021-04-13 15:34:37 113801,1532.0551556650955,132,1388,-635
0,2021-04-13 15:34:37 113851,1946.06192090591,705,1684,674
0,2021-04-13 15:34:37 113901,1635.178889296214,1251,1053,0
0,2021-04-13 15:34:37 113951,306.43270060488,-171,-124,222
0,2021-04-13 15:34:37 114001,509.2298105963554,-171,-405,-257
0,2021-04-13 15:34:37 114052,669.3085984805514,495,-257,-370
0,2021-04-13 15:34:37 114101,2153.850737632485,210,1973,-838
0,2021-04-13 15:34:37 114151,2523.450217460214,1548,1989,-124
0,2021-04-13 15:34:37 114202,1559.3347940708563,390,1505,120
0,2021-04-13 15:34:37 114251,1647.4419564889076,1634,-78,-195
0,2021-04-13 15:34:37 114301,323.58924580399764,273,70,159
0,2021-04-13 15:34:37 114351,491.1099673189295,312,-31,378
0,2021-04-13 15:34:37 114401,587.9676861869197,-409,405,-120
0,2021-04-13 15:34:37 114451,2136.266603212249,265,1989,-733
0,2021-04-13 15:34:37 114501,2837.1009851607328,1989,1989,370
0,2021-04-13 15:34:37 114551,1727.223494513666,214,1712,-81
0,2021-04-13 15:34:37 114601,929.6284203917176,877,214,222
0,2021-04-13 15:34:37 114651,562.2935176578154,546,-93,97
0,2021-04-13 15:34:38 114701,874.4192358359919,752,-319,-312
0,2021-04-13 15:34:38 114751,1293.904555985487,-908,854,-347
0,2021-04-13 15:34:38 114801,2461.969333683911,1404,1989,-366
0,2021-04-13 15:34:38 114851,1496.729768528708,288,1450,234
0,2021-04-13 15:34:38 114901,1082.5174363491797,982,132,-436
0,2021-04-13 15:34:38 114951,493.260580221043,253,-401,136
0,2021-04-13 15:34:38 115002,625.444641834911,526,-292,-171
0,2021-04-13 15:34:38 115053,919.6961454741452,-296,760,-425
0,2021-04-13 15:34:38 115101,2079.818020885481,-261,1989,-549
0,2021-04-13 15:34:38 115151,2353.0990204409163,1825,1485,35
0,2021-04-13 15:34:38 115201,1929.0435453871953,284,1883,-308
0,2021-04-13 15:34:38 115251,845.7978481883245,838,-19,113
0,2021-04-13 15:34:38 115301,440.85144890314245,-159,-362,195
0,2021-04-13 15:34:38 115351,488.7903436034718,370,-120,-296
0,2021-04-13 15:34:38 115401,1038.4204350839789,315,924,-354
0,2021-04-13 15:34:38 115451,3083.4089900627846,1989,1989,1263
0,2021-04-13 15:34:38 115501,1824.2995916241389,-198,1809,128
0,2021-04-13 15:34:38 115551,566.7856737780164,245,335,-386
0,2021-04-13 15:34:39 115601,776.5938449408417,737,148,195
0,2021-04-13 15:34:39 115651,257.77703543954414,-70,-230,93
0,2021-04-13 15:34:39 115701,360.7478343663341,323,159,-23
0,2021-04-13 15:34:39 115751,2070.6566591301416,-397,1989,-417
0,2021-04-13 15:34:39 115802,2522.648608110135,1926,1614,222
0,2021-04-13 15:34:39 115851,2019.1805268474634,288,1989,-195
0,2021-04-13 15:34:39 115901,1023.619069771563,1014,0,140
0,2021-04-13 15:34:39 115951,338.471564536816,-175,-97,273
0,2021-04-13 15:34:39 116001,422.9763586774088,120,-347,-210
0,2021-04-13 15:34:39 116052,404.3834813639153,390,-35,-101
0,2021-04-13 15:34:39 116101,1871.1851859182725,1302,1333,-171
0,2021-04-13 15:34:39 116151,1991.6955088567129,23,1989,-101
0,2021-04-13 15:34:39 116201,1145.0349339648988,565,994,-62
0,2021-04-13 15:34:39 116251,994.9155743076897,971,-54,210
0,2021-04-13 15:34:39 116301,566.6480389095157,475,-269,-152
0,2021-04-13 15:34:39 116351,686.2776406091051,140,-624,-249
0,2021-04-13 15:34:39 116401,1109.2785944026866,-405,955,-393
0,2021-04-13 15:34:39 116451,2627.7811933264156,1852,1497,-1111
0,2021-04-13 15:34:39 116501,2065.7613608546367,343,1989,440
0,2021-04-13 15:34:39 116551,1198.5912564339856,1064,179,-522
0,2021-04-13 15:34:39 116602,253.3732424704708,89,-39,234
0,2021-04-13 15:34:39 116651,426.81260524965757,-7,-362,-226
0,2021-04-13 15:34:39 116701,382.7544905027242,218,-81,-304
0,2021-04-13 15:34:39 116751,1547.3099237063013,-50,1388,-682
0,2021-04-13 15:34:39 116801,2498.902759212531,1287,1989,795
0,2021-04-13 15:34:39 116851,1626.0052275438723,526,1536,-89
0,2021-04-13 15:34:39 116901,770.2265900369839,549,382,-382
0,2021-04-13 15:34:40 116951,274.0620367726986,-195,-187,-46
0,2021-04-13 15:34:40 117001,478.92483752672507,358,-249,-198
0,2021-04-13 15:34:40 117052,358.11869540698376,-226,222,167
0,2021-04-13 15:34:40 117101,2674.3225310347293,-78,1989,-1786
0,2021-04-13 15:34:40 117151,1744.9386808710499,-89,1739,113
0,2021-04-13 15:34:40 117201,922.6624518208162,768,479,-179
0,2021-04-13 15:34:40 117251,635.3990871885165,612,152,-78
